ISIN,SP_rating,Moody_rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Issue_Date,Collateral_Type,Coupon_Frequency,Coupon_Type,Maturity_Date,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile,Risk_Stripe
ISIN560,sp_rating1,moody_rating10,Currency0,N,Seniority2,Y,2,30-May-06,Collateral Type2,Coupon Frequency2,Coupon Type1,30-May-18,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name232,Ticker161,Country9,Stripe 2
ISIN561,sp_rating5,moody_rating13,Currency0,N,Seniority1,Y,2,16-Jun-06,Collateral Type2,Coupon Frequency0,Coupon Type1,16-Jun-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name233,Ticker178,Country8,Stripe 10
ISIN562,sp_rating5,moody_rating13,Currency2,N,Seniority1,Y,2,16-Jun-06,Collateral Type2,Coupon Frequency0,Coupon Type1,16-Jun-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name233,Ticker178,Country8,Stripe 10
ISIN563,sp_rating5,moody_rating13,Currency2,N,Seniority1,Y,2,16-Jun-06,Collateral Type1,Coupon Frequency0,Coupon Type1,16-Jun-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name234,Ticker178,Country13,Stripe 10
ISIN564,sp_rating9,moody_rating0,Currency0,N,Seniority2,Y,2,14-Jul-06,Collateral Type2,Coupon Frequency0,Coupon Type1,14-Jul-66,Industry Group29,Industry Sector0,Industry SubGroup70,Issuer Name235,Ticker179,Country8,Stripe 8
ISIN565,sp_rating9,moody_rating0,Currency2,N,Seniority2,Y,2,14-Jul-06,Collateral Type2,Coupon Frequency1,Coupon Type1,14-Jul-66,Industry Group29,Industry Sector0,Industry SubGroup70,Issuer Name235,Ticker179,Country8,Stripe 8
ISIN566,sp_rating1,moody_rating0,Currency2,N,Seniority1,Y,2,6-Jul-06,Collateral Type1,Coupon Frequency0,Coupon Type1,6-Jul-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name2,Ticker2,Country1,Stripe 10
ISIN567,sp_rating12,moody_rating11,Currency2,N,Seniority1,Y,2,14-Sep-06,Collateral Type2,Coupon Frequency0,Coupon Type1,14-Sep-66,Industry Group15,Industry Sector1,Industry SubGroup20,Issuer Name32,Ticker28,Country8,Stripe 8
ISIN568,sp_rating12,moody_rating17,Currency0,N,Seniority2,N,2,14-Sep-06,Collateral Type3,Coupon Frequency0,Coupon Type0,14-Sep-18,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name115,Ticker99,Country6,Stripe 2
ISIN569,sp_rating2,moody_rating13,Currency3,N,Seniority1,Y,2,28-Sep-06,Collateral Type1,Coupon Frequency1,Coupon Type1,15-Sep-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name116,Ticker100,Country7,Stripe 3
ISIN570,sp_rating7,moody_rating20,Currency3,N,Seniority1,Y,2,18-Oct-06,Collateral Type1,Coupon Frequency0,Coupon Type0,18-Oct-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name236,Ticker180,Country8,Stripe 3
ISIN571,sp_rating12,moody_rating10,Currency0,N,Seniority2,N,2,12-Oct-06,Collateral Type3,Coupon Frequency0,Coupon Type0,12-Oct-21,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name136,Ticker112,Country6,Stripe 2
ISIN572,sp_rating12,moody_rating10,Currency2,N,Seniority2,N,2,12-Oct-06,Collateral Type3,Coupon Frequency0,Coupon Type0,12-Oct-21,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name136,Ticker112,Country6,Stripe 10
ISIN573,,moody_rating21,Currency0,N,Seniority0,N,2,31-Oct-06,Collateral Type0,Coupon Frequency0,Coupon Type2,31-Oct-16,Industry Group5,Industry Sector2,Industry SubGroup11,Issuer Name237,Ticker181,Country0,Stripe 3
ISIN574,sp_rating10,moody_rating3,Currency0,N,Seniority0,N,2,3-Nov-06,Collateral Type0,Coupon Frequency0,Coupon Type0,3-Nov-16,Industry Group5,Industry Sector2,Industry SubGroup71,Issuer Name238,Ticker182,Country6,Stripe 2
ISIN575,sp_rating12,moody_rating17,Currency2,N,Seniority2,N,2,9-Nov-06,Collateral Type3,Coupon Frequency1,Coupon Type0,9-Nov-16,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name115,Ticker99,Country6,Stripe 10
ISIN576,sp_rating14,moody_rating22,Currency0,N,Seniority0,N,2,21-Nov-06,Collateral Type2,Coupon Frequency0,Coupon Type0,20-May-16,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name239,Ticker183,Country7,Stripe 0
ISIN577,sp_rating8,moody_rating18,Currency2,N,Seniority0,N,2,19-Dec-06,Collateral Type0,Coupon Frequency1,Coupon Type0,19-Jan-39,Industry Group24,Industry Sector5,Industry SubGroup64,Issuer Name195,Ticker151,Country6,Stripe 9
ISIN578,sp_rating5,moody_rating13,Currency2,N,Seniority1,Y,2,8-Feb-07,Collateral Type1,Coupon Frequency0,Coupon Type1,8-Feb-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name234,Ticker178,Country13,Stripe 10
ISIN579,sp_rating1,moody_rating10,Currency2,N,Seniority2,Y,2,31-Jan-07,Collateral Type2,Coupon Frequency2,Coupon Type1,31-Jan-18,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name232,Ticker161,Country9,Stripe 10
ISIN580,sp_rating6,moody_rating13,Currency2,N,Seniority0,N,2,5-Mar-07,Collateral Type0,Coupon Frequency1,Coupon Type0,5-Mar-57,Industry Group12,Industry Sector4,Industry SubGroup17,Issuer Name179,Ticker138,Country7,Stripe 9
ISIN581,,moody_rating21,Currency3,N,Seniority1,Y,2,9-Mar-07,Collateral Type1,Coupon Frequency0,Coupon Type1,28-Feb-49,Industry Group5,Industry Sector2,Industry SubGroup11,Issuer Name240,Ticker184,Country6,Stripe 3
ISIN582,sp_rating12,moody_rating0,Currency2,N,Seniority0,N,2,15-Mar-07,Collateral Type0,Coupon Frequency0,Coupon Type0,15-Mar-27,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name241,Ticker185,Country6,Stripe 9
ISIN583,sp_rating6,moody_rating13,Currency0,N,Seniority0,N,2,10-Apr-07,Collateral Type0,Coupon Frequency0,Coupon Type0,10-Apr-47,Industry Group12,Industry Sector4,Industry SubGroup17,Issuer Name179,Ticker138,Country7,Stripe 5
ISIN584,,moody_rating1,Currency0,N,Seniority0,N,2,12-Apr-07,Collateral Type2,Coupon Frequency2,Coupon Type3,22-Mar-17,Industry Group8,Industry Sector2,Industry SubGroup51,Issuer Name242,Ticker110,Country18,Stripe 4
ISIN585,sp_rating12,moody_rating10,Currency2,N,Seniority1,Y,2,2-May-07,Collateral Type1,Coupon Frequency1,Coupon Type1,2-May-49,Industry Group2,Industry Sector2,Industry SubGroup7,Issuer Name243,Ticker186,Country7,Stripe 10
ISIN586,sp_rating15,moody_rating1,Currency2,N,Seniority0,N,2,25-Apr-07,Collateral Type2,Coupon Frequency0,Coupon Type0,25-Apr-19,Industry Group8,Industry Sector2,Industry SubGroup51,Issuer Name230,Ticker110,Country18,Stripe 4
ISIN587,sp_rating12,moody_rating10,Currency2,N,Seniority2,N,2,14-May-07,Collateral Type3,Coupon Frequency0,Coupon Type0,14-May-17,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name136,Ticker112,Country6,Stripe 10
ISIN588,sp_rating1,moody_rating10,Currency0,N,Seniority2,Y,2,29-May-07,Collateral Type2,Coupon Frequency2,Coupon Type1,29-May-19,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name232,Ticker161,Country9,Stripe 2
ISIN589,sp_rating3,moody_rating11,Currency0,N,Seniority1,Y,2,12-Jun-07,Collateral Type1,Coupon Frequency0,Coupon Type1,12-Jun-49,Industry Group2,Industry Sector2,Industry SubGroup56,Issuer Name203,Ticker157,Country5,Stripe 10
ISIN590,sp_rating0,moody_rating10,Currency0,N,Seniority0,N,2,20-Jun-07,Collateral Type0,Coupon Frequency0,Coupon Type0,21-Jun-27,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name130,Ticker108,Country13,Stripe 6
ISIN591,sp_rating0,moody_rating10,Currency2,N,Seniority0,N,2,21-Jun-07,Collateral Type0,Coupon Frequency0,Coupon Type0,23-Jun-17,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name185,Ticker143,Country7,Stripe 9
ISIN592,sp_rating2,moody_rating7,Currency0,N,Seniority2,Y,2,29-Jun-07,Collateral Type3,Coupon Frequency0,Coupon Type1,29-Jun-67,Industry Group41,Industry Sector1,Industry SubGroup72,Issuer Name244,Ticker187,Country7,Stripe 8
ISIN593,sp_rating2,moody_rating13,Currency3,N,Seniority1,Y,2,25-Sep-07,Collateral Type1,Coupon Frequency1,Coupon Type1,15-Sep-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name116,Ticker100,Country7,Stripe 3
ISIN594,sp_rating12,moody_rating3,Currency3,N,Seniority2,N,2,26-Sep-07,Collateral Type3,Coupon Frequency1,Coupon Type0,26-Sep-17,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name160,Ticker87,Country7,Stripe 3
ISIN595,sp_rating7,moody_rating8,Currency0,N,Seniority1,Y,2,4-Oct-07,Collateral Type1,Coupon Frequency0,Coupon Type1,29-Oct-49,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name14,Ticker13,Country7,Stripe 3
ISIN596,sp_rating1,moody_rating0,Currency0,N,Seniority1,Y,2,5-Oct-07,Collateral Type1,Coupon Frequency0,Coupon Type1,5-Oct-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name2,Ticker2,Country1,Stripe 10
ISIN597,sp_rating1,moody_rating0,Currency2,N,Seniority1,Y,2,16-Oct-07,Collateral Type1,Coupon Frequency0,Coupon Type1,16-Oct-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name2,Ticker2,Country1,Stripe 10
ISIN598,sp_rating12,moody_rating0,Currency2,N,Seniority0,N,2,30-Oct-07,Collateral Type2,Coupon Frequency0,Coupon Type0,30-Oct-19,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name129,Ticker107,Country8,Stripe 9
ISIN599,sp_rating6,moody_rating17,Currency3,N,Seniority0,N,2,2-Nov-07,Collateral Type0,Coupon Frequency1,Coupon Type0,2-Feb-18,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name127,Ticker105,Country8,Stripe 6
ISIN600,sp_rating1,moody_rating17,Currency3,N,Seniority2,N,2,4-Dec-07,Collateral Type3,Coupon Frequency1,Coupon Type0,4-Dec-17,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name116,Ticker100,Country7,Stripe 3
ISIN601,sp_rating1,moody_rating17,Currency2,N,Seniority2,Y,2,7-Dec-07,Collateral Type3,Coupon Frequency0,Coupon Type1,16-Jan-23,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name116,Ticker100,Country7,Stripe 10
ISIN602,sp_rating0,moody_rating10,Currency2,N,Seniority2,Y,2,14-Dec-07,Collateral Type3,Coupon Frequency0,Coupon Type1,16-Jan-23,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name245,Ticker104,Country7,Stripe 10
ISIN603,sp_rating6,moody_rating7,Currency0,N,Seniority1,Y,2,19-Dec-07,Collateral Type1,Coupon Frequency0,Coupon Type1,19-Dec-49,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name159,Ticker123,Country1,Stripe 3
ISIN604,sp_rating6,moody_rating17,Currency0,N,Seniority1,Y,2,21-Dec-07,Collateral Type1,Coupon Frequency0,Coupon Type1,21-Dec-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name246,Ticker188,Country14,Stripe 3
ISIN605,sp_rating10,moody_rating18,Currency0,N,Seniority0,N,2,15-Jan-08,Collateral Type0,Coupon Frequency0,Coupon Type0,15-Jan-18,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name120,Ticker103,Country8,Stripe 4
ISIN606,sp_rating1,moody_rating17,Currency0,N,Seniority2,N,2,23-Jan-08,Collateral Type3,Coupon Frequency0,Coupon Type0,23-Jan-18,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name116,Ticker100,Country7,Stripe 4
ISIN607,sp_rating10,moody_rating15,Currency3,N,Seniority1,Y,3,24-Sep-09,Collateral Type3,Coupon Frequency1,Coupon Type1,24-Mar-49,Industry Group5,Industry Sector2,Industry SubGroup48,Issuer Name247,Ticker86,Country6,Stripe 3
ISIN608,sp_rating9,moody_rating11,Currency2,N,Seniority0,N,2,7-Aug-08,Collateral Type0,Coupon Frequency1,Coupon Type0,7-Aug-25,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name136,Ticker112,Country6,Stripe 10
ISIN609,sp_rating15,moody_rating1,Currency0,N,Seniority0,N,2,6-Mar-08,Collateral Type2,Coupon Frequency0,Coupon Type0,1-Mar-38,Industry Group8,Industry Sector2,Industry SubGroup51,Issuer Name242,Ticker110,Country18,Stripe 4
ISIN610,sp_rating12,moody_rating3,Currency0,N,Seniority2,N,2,19-Mar-08,Collateral Type3,Coupon Frequency0,Coupon Type0,19-Mar-18,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name139,Ticker85,Country7,Stripe 4
ISIN611,sp_rating12,moody_rating3,Currency2,N,Seniority2,N,2,7-Apr-08,Collateral Type3,Coupon Frequency0,Coupon Type0,7-Apr-38,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name139,Ticker85,Country7,Stripe 10
ISIN612,sp_rating6,moody_rating7,Currency0,N,Seniority2,N,2,9-Apr-08,Collateral Type3,Coupon Frequency0,Coupon Type0,9-Apr-18,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name158,Ticker13,Country7,Stripe 4
ISIN613,sp_rating9,moody_rating11,Currency2,N,Seniority0,N,2,10-Apr-08,Collateral Type0,Coupon Frequency1,Coupon Type0,10-Apr-28,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name136,Ticker112,Country6,Stripe 10
ISIN614,,moody_rating23,Currency0,N,Seniority1,Y,2,6-May-08,Collateral Type1,Coupon Frequency0,Coupon Type2,18-Jun-49,Industry Group42,Industry Sector10,Industry SubGroup73,Issuer Name248,Ticker189,Country0,Stripe 3
ISIN615,sp_rating1,moody_rating10,Currency2,N,Seniority0,N,2,1-May-08,Collateral Type2,Coupon Frequency0,Coupon Type0,1-May-18,Industry Group35,Industry Sector0,Industry SubGroup58,Issuer Name175,Ticker134,Country7,Stripe 9
ISIN616,sp_rating9,moody_rating0,Currency2,N,Seniority0,N,2,30-Apr-08,Collateral Type0,Coupon Frequency0,Coupon Type0,30-Apr-18,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name115,Ticker99,Country6,Stripe 10
ISIN617,sp_rating9,moody_rating11,Currency0,N,Seniority0,N,2,2-May-08,Collateral Type0,Coupon Frequency0,Coupon Type0,2-May-18,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name136,Ticker112,Country6,Stripe 2
ISIN618,sp_rating9,moody_rating11,Currency2,N,Seniority0,N,2,13-May-08,Collateral Type0,Coupon Frequency0,Coupon Type0,13-May-38,Industry Group36,Industry Sector3,Industry SubGroup61,Issuer Name189,Ticker146,Country7,Stripe 9
ISIN619,sp_rating0,moody_rating0,Currency2,N,Seniority2,Y,2,20-May-08,Collateral Type3,Coupon Frequency1,Coupon Type1,20-May-58,Industry Group2,Industry Sector2,Industry SubGroup7,Issuer Name197,Ticker153,Country7,Stripe 10
ISIN620,sp_rating9,moody_rating0,Currency2,N,Seniority0,N,2,31-Jul-08,Collateral Type0,Coupon Frequency1,Coupon Type0,31-Jul-28,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name115,Ticker99,Country6,Stripe 10
ISIN621,sp_rating12,moody_rating3,Currency2,N,Seniority2,N,2,11-Sep-08,Collateral Type3,Coupon Frequency0,Coupon Type0,11-Sep-28,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name139,Ticker85,Country7,Stripe 10
ISIN622,sp_rating0,moody_rating17,Currency2,N,Seniority0,N,2,15-Sep-08,Collateral Type2,Coupon Frequency0,Coupon Type0,15-Mar-24,Industry Group26,Industry Sector4,Industry SubGroup59,Issuer Name178,Ticker137,Country7,Stripe 9
ISIN623,sp_rating6,moody_rating13,Currency2,N,Seniority1,Y,2,21-Jan-09,Collateral Type1,Coupon Frequency1,Coupon Type1,21-Jul-49,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name94,Ticker84,Country7,Stripe 10
ISIN624,sp_rating1,moody_rating17,Currency0,N,Seniority0,N,2,4-Feb-09,Collateral Type0,Coupon Frequency0,Coupon Type0,4-Feb-19,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name180,Ticker139,Country8,Stripe 7
ISIN625,sp_rating6,moody_rating13,Currency2,N,Seniority0,N,2,24-Feb-09,Collateral Type0,Coupon Frequency0,Coupon Type0,24-Feb-22,Industry Group12,Industry Sector4,Industry SubGroup17,Issuer Name179,Ticker138,Country7,Stripe 9
ISIN626,sp_rating16,moody_rating18,Currency2,N,Seniority0,N,2,11-Mar-09,Collateral Type2,Coupon Frequency0,Coupon Type0,11-Mar-31,Industry Group32,Industry Sector9,Industry SubGroup49,Issuer Name249,Ticker190,Country11,Stripe 9
ISIN627,sp_rating6,moody_rating13,Currency0,N,Seniority0,N,2,19-Mar-09,Collateral Type0,Coupon Frequency0,Coupon Type0,21-Mar-16,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name209,Ticker128,Country13,Stripe 7
ISIN628,,moody_rating1,Currency2,N,Seniority0,N,2,15-Apr-09,Collateral Type0,Coupon Frequency1,Coupon Type0,15-Apr-24,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name94,Ticker84,Country7,Stripe 4
ISIN629,sp_rating12,moody_rating0,Currency2,N,Seniority0,N,2,9-Apr-09,Collateral Type2,Coupon Frequency0,Coupon Type0,8-Apr-22,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name193,Ticker150,Country8,Stripe 9
ISIN630,sp_rating3,moody_rating11,Currency2,N,Seniority0,N,2,30-Apr-09,Collateral Type2,Coupon Frequency0,Coupon Type0,30-Apr-19,Industry Group38,Industry Sector1,Industry SubGroup66,Issuer Name250,Ticker191,Country7,Stripe 9
ISIN631,sp_rating12,moody_rating0,Currency2,N,Seniority0,N,2,30-Apr-09,Collateral Type0,Coupon Frequency0,Coupon Type0,30-Apr-40,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name241,Ticker185,Country6,Stripe 9
ISIN632,sp_rating1,moody_rating17,Currency2,N,Seniority2,N,2,21-May-09,Collateral Type3,Coupon Frequency0,Coupon Type0,21-May-21,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name116,Ticker100,Country7,Stripe 10
ISIN633,sp_rating6,moody_rating13,Currency2,N,Seniority0,N,2,26-May-09,Collateral Type0,Coupon Frequency0,Coupon Type0,15-Dec-17,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name209,Ticker128,Country13,Stripe 9
ISIN634,sp_rating9,moody_rating11,Currency2,N,Seniority2,Y,2,29-May-09,Collateral Type3,Coupon Frequency1,Coupon Type1,29-May-39,Industry Group2,Industry Sector2,Industry SubGroup7,Issuer Name199,Ticker155,Country7,Stripe 10
ISIN635,sp_rating1,moody_rating10,Currency3,N,Seniority1,Y,2,4-Jun-09,Collateral Type1,Coupon Frequency1,Coupon Type1,30-Sep-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name120,Ticker103,Country8,Stripe 3
ISIN636,sp_rating8,moody_rating1,Currency0,N,Seniority0,N,2,3-Jun-09,Collateral Type0,Coupon Frequency0,Coupon Type0,3-Jun-21,Industry Group4,Industry Sector4,Industry SubGroup4,Issuer Name251,Ticker192,Country6,Stripe 6
ISIN637,sp_rating8,moody_rating1,Currency2,N,Seniority0,N,2,3-Jun-09,Collateral Type0,Coupon Frequency0,Coupon Type0,3-Jun-38,Industry Group4,Industry Sector4,Industry SubGroup4,Issuer Name251,Ticker192,Country6,Stripe 9
ISIN638,sp_rating1,moody_rating17,Currency3,N,Seniority2,N,2,12-Jun-09,Collateral Type3,Coupon Frequency1,Coupon Type0,12-Jun-21,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name116,Ticker100,Country7,Stripe 3
ISIN639,sp_rating12,moody_rating0,Currency2,N,Seniority0,N,2,18-Jun-09,Collateral Type0,Coupon Frequency1,Coupon Type0,18-Oct-19,Industry Group8,Industry Sector2,Industry SubGroup10,Issuer Name252,Ticker193,Country7,Stripe 9
ISIN640,sp_rating0,moody_rating0,Currency2,N,Seniority0,N,2,6-Jul-09,Collateral Type2,Coupon Frequency0,Coupon Type0,6-Jul-22,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name253,Ticker194,Country8,Stripe 9
ISIN641,sp_rating9,moody_rating11,Currency0,N,Seniority0,N,2,7-Jul-09,Collateral Type2,Coupon Frequency0,Coupon Type0,7-Jul-39,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name254,Ticker195,Country8,Stripe 6
ISIN642,sp_rating3,moody_rating3,Currency0,N,Seniority2,Y,2,24-Jul-09,Collateral Type3,Coupon Frequency0,Coupon Type1,24-Jul-39,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name255,Ticker159,Country18,Stripe 10
ISIN643,sp_rating6,moody_rating7,Currency0,N,Seniority1,Y,2,4-Sep-09,Collateral Type1,Coupon Frequency0,Coupon Type1,4-Sep-49,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name159,Ticker123,Country1,Stripe 3
ISIN644,sp_rating3,moody_rating1,Currency2,N,Seniority0,N,2,9-Sep-09,Collateral Type0,Coupon Frequency1,Coupon Type0,9-Sep-19,Industry Group33,Industry Sector2,Industry SubGroup54,Issuer Name153,Ticker119,Country7,Stripe 4
ISIN645,sp_rating0,moody_rating10,Currency2,N,Seniority0,N,2,17-Sep-09,Collateral Type2,Coupon Frequency0,Coupon Type0,14-Aug-24,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name131,Ticker108,Country8,Stripe 9
ISIN646,sp_rating9,moody_rating0,Currency2,N,Seniority0,N,2,24-Sep-09,Collateral Type0,Coupon Frequency1,Coupon Type0,15-Sep-21,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name115,Ticker99,Country6,Stripe 10
ISIN647,sp_rating15,moody_rating1,Currency0,N,Seniority0,N,2,23-Sep-09,Collateral Type2,Coupon Frequency0,Coupon Type0,23-Jan-20,Industry Group8,Industry Sector2,Industry SubGroup51,Issuer Name242,Ticker110,Country18,Stripe 4
ISIN648,sp_rating6,moody_rating17,Currency3,N,Seniority0,N,2,29-Sep-09,Collateral Type0,Coupon Frequency1,Coupon Type0,1-Oct-19,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name127,Ticker105,Country8,Stripe 6
ISIN649,sp_rating0,moody_rating10,Currency3,N,Seniority0,N,2,29-Sep-09,Collateral Type2,Coupon Frequency1,Coupon Type0,30-Dec-19,Industry Group11,Industry Sector1,Industry SubGroup53,Issuer Name142,Ticker113,Country3,Stripe 6
ISIN650,sp_rating8,moody_rating1,Currency0,N,Seniority0,N,2,12-Oct-09,Collateral Type0,Coupon Frequency0,Coupon Type0,11-Oct-19,Industry Group4,Industry Sector4,Industry SubGroup4,Issuer Name76,Ticker69,Country1,Stripe 6
ISIN651,,moody_rating16,Currency3,N,Seniority1,Y,2,20-Oct-09,Collateral Type1,Coupon Frequency0,Coupon Type1,30-Jun-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name256,Ticker169,Country5,Stripe 3
ISIN652,sp_rating16,moody_rating18,Currency2,N,Seniority0,N,2,21-Oct-09,Collateral Type0,Coupon Frequency0,Coupon Type0,21-Oct-19,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name172,Ticker133,Country10,Stripe 4
ISIN653,sp_rating5,moody_rating13,Currency0,N,Seniority0,N,2,21-Oct-09,Collateral Type2,Coupon Frequency1,Coupon Type0,31-Oct-19,Industry Group11,Industry Sector1,Industry SubGroup53,Issuer Name257,Ticker196,Country3,Stripe 6
